DATE,LAT,LON,T2M
15-05-2024,28.5,77.5,35.3
16-05-2024,28.5,77.5,36.64
17-05-2024,28.5,77.5,38.49
18-05-2024,28.5,77.5,38.45
19-05-2024,28.5,77.5,38.84
20-05-2024,28.5,77.5,39.07
21-05-2024,28.5,77.5,37.88
22-05-2024,28.5,77.5,37.36
23-05-2024,28.5,77.5,36.76
24-05-2024,28.5,77.5,36.74
25-05-2024,28.5,77.5,38.26
26-05-2024,28.5,77.5,39.23
27-05-2024,28.5,77.5,39.37
28-05-2024,28.5,77.5,40.32
29-05-2024,28.5,77.5,39.82
30-05-2024,28.5,77.5,39.49
31-05-2024,28.5,77.5,39.45
01-06-2024,28.5,77.5,38.63
02-06-2024,28.5,77.5,38.73
03-06-2024,28.5,77.5,39.2
04-06-2024,28.5,77.5,39.51
05-06-2024,28.5,77.5,38.81
06-06-2024,28.5,77.5,37.27
07-06-2024,28.5,77.5,37.43
08-06-2024,28.5,77.5,37.64
09-06-2024,28.5,77.5,37.28
10-06-2024,28.5,77.5,37.63
11-06-2024,28.5,77.5,38.21
12-06-2024,28.5,77.5,39.09
13-06-2024,28.5,77.5,39.48
14-06-2024,28.5,77.5,39.82
15-06-2024,28.5,77.5,40.23
16-06-2024,28.5,77.5,40.28
17-06-2024,28.5,77.5,41.15
18-06-2024,28.5,77.5,41.23
19-06-2024,28.5,77.5,40.97
20-06-2024,28.5,77.5,38.99
21-06-2024,28.5,77.5,36.94
22-06-2024,28.5,77.5,37.05
23-06-2024,28.5,77.5,38.13
24-06-2024,28.5,77.5,35.09
25-06-2024,28.5,77.5,36.02
26-06-2024,28.5,77.5,36.06
27-06-2024,28.5,77.5,32.06
28-06-2024,28.5,77.5,31.85
29-06-2024,28.5,77.5,32.83
30-06-2024,28.5,77.5,33.33
01-07-2024,28.5,77.5,33.18
02-07-2024,28.5,77.5,33.78
03-07-2024,28.5,77.5,30.67
04-07-2024,28.5,77.5,28.55
05-07-2024,28.5,77.5,31.32
06-07-2024,28.5,77.5,29.85
07-07-2024,28.5,77.5,30.08
08-07-2024,28.5,77.5,30.69
09-07-2024,28.5,77.5,30.22
10-07-2024,28.5,77.5,32.47
11-07-2024,28.5,77.5,33.28
12-07-2024,28.5,77.5,33.58
13-07-2024,28.5,77.5,31.54
14-07-2024,28.5,77.5,32.44
15-07-2024,28.5,77.5,32.3
16-07-2024,28.5,77.5,32.53
17-07-2024,28.5,77.5,32.47
18-07-2024,28.5,77.5,32.3
19-07-2024,28.5,77.5,31.87
20-07-2024,28.5,77.5,32.13
21-07-2024,28.5,77.5,33.17
22-07-2024,28.5,77.5,32.43
23-07-2024,28.5,77.5,32.15
24-07-2024,28.5,77.5,29.89
25-07-2024,28.5,77.5,31.07
26-07-2024,28.5,77.5,31.09
27-07-2024,28.5,77.5,30.71
28-07-2024,28.5,77.5,31.95
29-07-2024,28.5,77.5,31.85
30-07-2024,28.5,77.5,32.47
31-07-2024,28.5,77.5,31.78
01-08-2024,28.5,77.5,28.8
02-08-2024,28.5,77.5,29.08
03-08-2024,28.5,77.5,29.1
04-08-2024,28.5,77.5,29.18
05-08-2024,28.5,77.5,29.17
06-08-2024,28.5,77.5,28.67
07-08-2024,28.5,77.5,27.1
08-08-2024,28.5,77.5,28.22
09-08-2024,28.5,77.5,28.26
10-08-2024,28.5,77.5,28.99
11-08-2024,28.5,77.5,28.22
12-08-2024,28.5,77.5,28.35
13-08-2024,28.5,77.5,28.34
14-08-2024,28.5,77.5,28.44
15-08-2024,28.5,77.5,28.95
16-08-2024,28.5,77.5,28.83
17-08-2024,28.5,77.5,29.18
18-08-2024,28.5,77.5,29.51
19-08-2024,28.5,77.5,29.09
20-08-2024,28.5,77.5,28.75
21-08-2024,28.5,77.5,29.34
22-08-2024,28.5,77.5,29.87
23-08-2024,28.5,77.5,28.56
24-08-2024,28.5,77.5,29.31
25-08-2024,28.5,77.5,28.75
26-08-2024,28.5,77.5,28.34
27-08-2024,28.5,77.5,28.21
28-08-2024,28.5,77.5,28.07
29-08-2024,28.5,77.5,27.75
30-08-2024,28.5,77.5,28.75
31-08-2024,28.5,77.5,29.17
01-09-2024,28.5,77.5,29.91
02-09-2024,28.5,77.5,27.22
03-09-2024,28.5,77.5,29.25
04-09-2024,28.5,77.5,28.4
05-09-2024,28.5,77.5,28.44
06-09-2024,28.5,77.5,27.31
07-09-2024,28.5,77.5,28.01
08-09-2024,28.5,77.5,28.99
09-09-2024,28.5,77.5,28.69
10-09-2024,28.5,77.5,30
11-09-2024,28.5,77.5,28.44
12-09-2024,28.5,77.5,27.35
13-09-2024,28.5,77.5,27.54
14-09-2024,28.5,77.5,27.08
15-09-2024,28.5,77.5,26.87
16-09-2024,28.5,77.5,26.51
17-09-2024,28.5,77.5,27.04
18-09-2024,28.5,77.5,26.05
19-09-2024,28.5,77.5,27.14
20-09-2024,28.5,77.5,27.8
21-09-2024,28.5,77.5,28.37
22-09-2024,28.5,77.5,29.22
23-09-2024,28.5,77.5,29.32
24-09-2024,28.5,77.5,30.37
25-09-2024,28.5,77.5,28.54
26-09-2024,28.5,77.5,27.38
27-09-2024,28.5,77.5,26.73
28-09-2024,28.5,77.5,26.14
29-09-2024,28.5,77.5,28.16
30-09-2024,28.5,77.5,27.27
01-10-2024,28.5,77.5,27.23
02-10-2024,28.5,77.5,27.21
03-10-2024,28.5,77.5,26.92
04-10-2024,28.5,77.5,26.56
05-10-2024,28.5,77.5,27.28
06-10-2024,28.5,77.5,26.54
07-10-2024,28.5,77.5,26.26
08-10-2024,28.5,77.5,26.64
09-10-2024,28.5,77.5,26.25
10-10-2024,28.5,77.5,25.34
11-10-2024,28.5,77.5,24.17
12-10-2024,28.5,77.5,24.43
13-10-2024,28.5,77.5,24.45
14-10-2024,28.5,77.5,25.38
15-10-2024,28.5,77.5,24.78
16-10-2024,28.5,77.5,24.55
17-10-2024,28.5,77.5,24.79
18-10-2024,28.5,77.5,25.25
19-10-2024,28.5,77.5,25.18
20-10-2024,28.5,77.5,25.16
21-10-2024,28.5,77.5,24.92
22-10-2024,28.5,77.5,24.93
23-10-2024,28.5,77.5,24.6
24-10-2024,28.5,77.5,24.33
25-10-2024,28.5,77.5,24.85
26-10-2024,28.5,77.5,24.5
27-10-2024,28.5,77.5,24.14
28-10-2024,28.5,77.5,24.25
29-10-2024,28.5,77.5,25.41
30-10-2024,28.5,77.5,26.67
31-10-2024,28.5,77.5,25.63
01-11-2024,28.5,77.5,24.15
02-11-2024,28.5,77.5,23.87
03-11-2024,28.5,77.5,23.81
04-11-2024,28.5,77.5,22.93
05-11-2024,28.5,77.5,22.69
06-11-2024,28.5,77.5,22.81
07-11-2024,28.5,77.5,22.78
08-11-2024,28.5,77.5,23.16
09-11-2024,28.5,77.5,23.17
10-11-2024,28.5,77.5,23.65
11-11-2024,28.5,77.5,23.76
12-11-2024,28.5,77.5,23.21
13-11-2024,28.5,77.5,22.04
14-11-2024,28.5,77.5,22.31
15-11-2024,28.5,77.5,22.05
16-11-2024,28.5,77.5,21.45
17-11-2024,28.5,77.5,21.13
18-11-2024,28.5,77.5,19.08
19-11-2024,28.5,77.5,18.59
20-11-2024,28.5,77.5,18.65
21-11-2024,28.5,77.5,18.98
22-11-2024,28.5,77.5,18.87
23-11-2024,28.5,77.5,18.68
24-11-2024,28.5,77.5,19.16
25-11-2024,28.5,77.5,17.93
26-11-2024,28.5,77.5,17.53
27-11-2024,28.5,77.5,17.98
28-11-2024,28.5,77.5,18.53
29-11-2024,28.5,77.5,18.3
30-11-2024,28.5,77.5,17.7
01-12-2024,28.5,77.5,17.19
02-12-2024,28.5,77.5,19.09
03-12-2024,28.5,77.5,19.33
04-12-2024,28.5,77.5,18.25
05-12-2024,28.5,77.5,16.13
06-12-2024,28.5,77.5,16.31
07-12-2024,28.5,77.5,16.12
08-12-2024,28.5,77.5,14.81
09-12-2024,28.5,77.5,13.93
10-12-2024,28.5,77.5,12.7
11-12-2024,28.5,77.5,12.36
12-12-2024,28.5,77.5,11.45
13-12-2024,28.5,77.5,12.23
14-12-2024,28.5,77.5,11.82
15-12-2024,28.5,77.5,12.42
16-12-2024,28.5,77.5,13.8
17-12-2024,28.5,77.5,15.19
18-12-2024,28.5,77.5,13.99
19-12-2024,28.5,77.5,13.91
20-12-2024,28.5,77.5,14.24
21-12-2024,28.5,77.5,14.06
22-12-2024,28.5,77.5,15.63
23-12-2024,28.5,77.5,13.26
24-12-2024,28.5,77.5,15.63
25-12-2024,28.5,77.5,15.14
26-12-2024,28.5,77.5,16.27
27-12-2024,28.5,77.5,17.27
28-12-2024,28.5,77.5,15.2
29-12-2024,28.5,77.5,14.42
30-12-2024,28.5,77.5,12.35
31-12-2024,28.5,77.5,11.62
01-01-2025,28.5,77.5,12.22
02-01-2025,28.5,77.5,13.24
03-01-2025,28.5,77.5,14.55
04-01-2025,28.5,77.5,15.22
05-01-2025,28.5,77.5,14.42
06-01-2025,28.5,77.5,14.03
07-01-2025,28.5,77.5,12.53
08-01-2025,28.5,77.5,11.72
09-01-2025,28.5,77.5,13.72
10-01-2025,28.5,77.5,13.74
11-01-2025,28.5,77.5,12.18
12-01-2025,28.5,77.5,12.42
13-01-2025,28.5,77.5,13.3
14-01-2025,28.5,77.5,13.24
15-01-2025,28.5,77.5,13.74
16-01-2025,28.5,77.5,13.22
17-01-2025,28.5,77.5,12.46
18-01-2025,28.5,77.5,13.15
19-01-2025,28.5,77.5,16.1
20-01-2025,28.5,77.5,15.84
21-01-2025,28.5,77.5,15.73
22-01-2025,28.5,77.5,16.37
23-01-2025,28.5,77.5,16.68
24-01-2025,28.5,77.5,14.34
25-01-2025,28.5,77.5,13.83
26-01-2025,28.5,77.5,13.03
27-01-2025,28.5,77.5,12.61
28-01-2025,28.5,77.5,14.52
29-01-2025,28.5,77.5,15.14
30-01-2025,28.5,77.5,15.7
31-01-2025,28.5,77.5,16.72
01-02-2025,28.5,77.5,17.76
02-02-2025,28.5,77.5,16.86
03-02-2025,28.5,77.5,17.31
04-02-2025,28.5,77.5,18.36
05-02-2025,28.5,77.5,15.06
06-02-2025,28.5,77.5,14.44
07-02-2025,28.5,77.5,14.4
08-02-2025,28.5,77.5,15.54
09-02-2025,28.5,77.5,17.53
10-02-2025,28.5,77.5,19.01
11-02-2025,28.5,77.5,19.49
12-02-2025,28.5,77.5,18.17
13-02-2025,28.5,77.5,16.98
14-02-2025,28.5,77.5,17.23
15-02-2025,28.5,77.5,18.74
16-02-2025,28.5,77.5,18.73
17-02-2025,28.5,77.5,20.86
18-02-2025,28.5,77.5,20.42
19-02-2025,28.5,77.5,20.55
20-02-2025,28.5,77.5,20.54
21-02-2025,28.5,77.5,19.68
22-02-2025,28.5,77.5,17.79
23-02-2025,28.5,77.5,18.57
24-02-2025,28.5,77.5,19
25-02-2025,28.5,77.5,20.52
26-02-2025,28.5,77.5,21.59
27-02-2025,28.5,77.5,20.7
28-02-2025,28.5,77.5,19.3
01-03-2025,28.5,77.5,20.62
02-03-2025,28.5,77.5,20.6
03-03-2025,28.5,77.5,20.77
04-03-2025,28.5,77.5,20.32
05-03-2025,28.5,77.5,17.4
06-03-2025,28.5,77.5,18.08
07-03-2025,28.5,77.5,19.71
08-03-2025,28.5,77.5,21.37
09-03-2025,28.5,77.5,23.17
10-03-2025,28.5,77.5,23.86
11-03-2025,28.5,77.5,24.95
12-03-2025,28.5,77.5,25.54
13-03-2025,28.5,77.5,27.48
14-03-2025,28.5,77.5,27.97
15-03-2025,28.5,77.5,26.17
16-03-2025,28.5,77.5,24.39
17-03-2025,28.5,77.5,23.08
18-03-2025,28.5,77.5,23.01
19-03-2025,28.5,77.5,24.59
20-03-2025,28.5,77.5,25.13
21-03-2025,28.5,77.5,24.86
22-03-2025,28.5,77.5,24.69
23-03-2025,28.5,77.5,25.11
24-03-2025,28.5,77.5,26.4
25-03-2025,28.5,77.5,27.38
26-03-2025,28.5,77.5,30.47
27-03-2025,28.5,77.5,29.66
28-03-2025,28.5,77.5,26.13
29-03-2025,28.5,77.5,22.34
30-03-2025,28.5,77.5,24.53
31-03-2025,28.5,77.5,25.55
01-04-2025,28.5,77.5,25.98
02-04-2025,28.5,77.5,28.07
03-04-2025,28.5,77.5,29.69
04-04-2025,28.5,77.5,29.37
05-04-2025,28.5,77.5,28.32
06-04-2025,28.5,77.5,30.31
07-04-2025,28.5,77.5,31.6
08-04-2025,28.5,77.5,31.5
09-04-2025,28.5,77.5,32.23
10-04-2025,28.5,77.5,32.64
11-04-2025,28.5,77.5,31.09
12-04-2025,28.5,77.5,29.21
13-04-2025,28.5,77.5,30.67
14-04-2025,28.5,77.5,30.47
15-04-2025,28.5,77.5,30.98
16-04-2025,28.5,77.5,32.04
17-04-2025,28.5,77.5,33.11
18-04-2025,28.5,77.5,33.37
19-04-2025,28.5,77.5,33.11
20-04-2025,28.5,77.5,33.06
21-04-2025,28.5,77.5,33.41
22-04-2025,28.5,77.5,31.49
23-04-2025,28.5,77.5,31.97
24-04-2025,28.5,77.5,33.22
25-04-2025,28.5,77.5,33.22
26-04-2025,28.5,77.5,34.22
27-04-2025,28.5,77.5,33.14
28-04-2025,28.5,77.5,32.68
29-04-2025,28.5,77.5,30.9
30-04-2025,28.5,77.5,31.55
01-05-2025,28.5,77.5,31.98
02-05-2025,28.5,77.5,28.81
03-05-2025,28.5,77.5,28.57
04-05-2025,28.5,77.5,29.66
05-05-2025,28.5,77.5,29.2
06-05-2025,28.5,77.5,29.33
07-05-2025,28.5,77.5,31.04
08-05-2025,28.5,77.5,31.12
09-05-2025,28.5,77.5,31.33
10-05-2025,28.5,77.5,32.01
11-05-2025,28.5,77.5,33.3
12-05-2025,28.5,77.5,34
13-05-2025,28.5,77.5,34.08
14-05-2025,28.5,77.5,33.9
15-05-2025,28.5,77.5,35.04
16-05-2025,28.5,77.5,36.41
17-05-2025,28.5,77.5,35.78
18-05-2025,28.5,77.5,35.87
19-05-2025,28.5,77.5,35.48
20-05-2025,28.5,77.5,36.28
21-05-2025,28.5,77.5,36.9
22-05-2025,28.5,77.5,31.36
23-05-2025,28.5,77.5,32.68
24-05-2025,28.5,77.5,33.54
25-05-2025,28.5,77.5,30.6
26-05-2025,28.5,77.5,31.97
27-05-2025,28.5,77.5,32.94
28-05-2025,28.5,77.5,33.92
29-05-2025,28.5,77.5,34.71
30-05-2025,28.5,77.5,34.38
31-05-2025,28.5,77.5,34.29
01-06-2025,28.5,77.5,32.98
02-06-2025,28.5,77.5,31.39
03-06-2025,28.5,77.5,30.76
04-06-2025,28.5,77.5,30.8
05-06-2025,28.5,77.5,32.28
06-06-2025,28.5,77.5,33.28
07-06-2025,28.5,77.5,34.66
08-06-2025,28.5,77.5,36.93
09-06-2025,28.5,77.5,37.85
10-06-2025,28.5,77.5,37.75
11-06-2025,28.5,77.5,37.93
12-06-2025,28.5,77.5,37.77
13-06-2025,28.5,77.5,37.99
14-06-2025,28.5,77.5,36.81
15-06-2025,28.5,77.5,35.63
16-06-2025,28.5,77.5,33.25
17-06-2025,28.5,77.5,32.52
18-06-2025,28.5,77.5,29.89
19-06-2025,28.5,77.5,32.24
20-06-2025,28.5,77.5,33.21
21-06-2025,28.5,77.5,34.39
22-06-2025,28.5,77.5,34.88
23-06-2025,28.5,77.5,34.15
24-06-2025,28.5,77.5,34.02
25-06-2025,28.5,77.5,34.03
26-06-2025,28.5,77.5,34.08
27-06-2025,28.5,77.5,34.7
28-06-2025,28.5,77.5,33.5
29-06-2025,28.5,77.5,32.06
30-06-2025,28.5,77.5,27.98
01-07-2025,28.5,77.5,30.61
02-07-2025,28.5,77.5,31.8
03-07-2025,28.5,77.5,32.16
04-07-2025,28.5,77.5,31.73
05-07-2025,28.5,77.5,32.46
06-07-2025,28.5,77.5,31.16
07-07-2025,28.5,77.5,32.05
08-07-2025,28.5,77.5,31.84
09-07-2025,28.5,77.5,30.84
10-07-2025,28.5,77.5,28.07
11-07-2025,28.5,77.5,30.23
12-07-2025,28.5,77.5,31.18
13-07-2025,28.5,77.5,29.16
14-07-2025,28.5,77.5,28.8
15-07-2025,28.5,77.5,29
16-07-2025,28.5,77.5,28.18
17-07-2025,28.5,77.5,28.82
18-07-2025,28.5,77.5,28.83
19-07-2025,28.5,77.5,29.38
20-07-2025,28.5,77.5,31.04
21-07-2025,28.5,77.5,30.02
22-07-2025,28.5,77.5,29.39
23-07-2025,28.5,77.5,29.87
24-07-2025,28.5,77.5,31.09
25-07-2025,28.5,77.5,31.91
26-07-2025,28.5,77.5,32.27
27-07-2025,28.5,77.5,31.35
28-07-2025,28.5,77.5,29.46
29-07-2025,28.5,77.5,28.56
30-07-2025,28.5,77.5,29.34
31-07-2025,28.5,77.5,29.14
01-08-2025,28.5,77.5,29.74
02-08-2025,28.5,77.5,29.59
03-08-2025,28.5,77.5,29.19
04-08-2025,28.5,77.5,29.26
05-08-2025,28.5,77.5,28.34
06-08-2025,28.5,77.5,28.43
07-08-2025,28.5,77.5,29.14
08-08-2025,28.5,77.5,29.74
09-08-2025,28.5,77.5,28.42
10-08-2025,28.5,77.5,29.06
11-08-2025,28.5,77.5,29.49
12-08-2025,28.5,77.5,29.18
13-08-2025,28.5,77.5,29.01
14-08-2025,28.5,77.5,27.34
15-08-2025,28.5,77.5,27.92
16-08-2025,28.5,77.5,28.38
17-08-2025,28.5,77.5,29.06
18-08-2025,28.5,77.5,28.01
19-08-2025,28.5,77.5,28.77
20-08-2025,28.5,77.5,28.55
21-08-2025,28.5,77.5,28.94
22-08-2025,28.5,77.5,29.52
23-08-2025,28.5,77.5,28.47
24-08-2025,28.5,77.5,28.29
25-08-2025,28.5,77.5,27.19
26-08-2025,28.5,77.5,27.86
27-08-2025,28.5,77.5,28.73
28-08-2025,28.5,77.5,28.75
29-08-2025,28.5,77.5,27.16
30-08-2025,28.5,77.5,27.84
31-08-2025,28.5,77.5,27.23
01-09-2025,28.5,77.5,26.64
02-09-2025,28.5,77.5,26.68
03-09-2025,28.5,77.5,26.81
04-09-2025,28.5,77.5,27.73
05-09-2025,28.5,77.5,26.75
06-09-2025,28.5,77.5,27.6
07-09-2025,28.5,77.5,27.51
08-09-2025,28.5,77.5,27.41
09-09-2025,28.5,77.5,27.96
10-09-2025,28.5,77.5,27.33
11-09-2025,28.5,77.5,26.78
12-09-2025,28.5,77.5,27.69
13-09-2025,28.5,77.5,28.34
14-09-2025,28.5,77.5,28.41
15-09-2025,28.5,77.5,28.05
16-09-2025,28.5,77.5,28.57
17-09-2025,28.5,77.5,28.53
18-09-2025,28.5,77.5,28
19-09-2025,28.5,77.5,28.25
20-09-2025,28.5,77.5,27.57
21-09-2025,28.5,77.5,26.7
22-09-2025,28.5,77.5,25.97
23-09-2025,28.5,77.5,25.83
24-09-2025,28.5,77.5,26.04
25-09-2025,28.5,77.5,26.02
26-09-2025,28.5,77.5,26.34
27-09-2025,28.5,77.5,28.45
28-09-2025,28.5,77.5,28.25
29-09-2025,28.5,77.5,27.92
30-09-2025,28.5,77.5,26.35
01-10-2025,28.5,77.5,26.77
02-10-2025,28.5,77.5,26.28
03-10-2025,28.5,77.5,26.46
04-10-2025,28.5,77.5,26.97
05-10-2025,28.5,77.5,26.79
06-10-2025,28.5,77.5,24.99
07-10-2025,28.5,77.5,23.76
08-10-2025,28.5,77.5,22.14
09-10-2025,28.5,77.5,21.88
10-10-2025,28.5,77.5,22.21
11-10-2025,28.5,77.5,22.94
12-10-2025,28.5,77.5,23.53
13-10-2025,28.5,77.5,23.99
14-10-2025,28.5,77.5,23.6
15-10-2025,28.5,77.5,23.55
16-10-2025,28.5,77.5,23.23
17-10-2025,28.5,77.5,23.72
18-10-2025,28.5,77.5,23.69
19-10-2025,28.5,77.5,23.81
20-10-2025,28.5,77.5,24.01
21-10-2025,28.5,77.5,24.04
22-10-2025,28.5,77.5,24.85
23-10-2025,28.5,77.5,24.09
24-10-2025,28.5,77.5,23.5
25-10-2025,28.5,77.5,22.83
26-10-2025,28.5,77.5,23.09
27-10-2025,28.5,77.5,22.51
28-10-2025,28.5,77.5,20.95
29-10-2025,28.5,77.5,22.92
30-10-2025,28.5,77.5,23.02
31-10-2025,28.5,77.5,23.62
01-11-2025,28.5,77.5,23.21
02-11-2025,28.5,77.5,21.88
03-11-2025,28.5,77.5,21.41
04-11-2025,28.5,77.5,20.47
05-11-2025,28.5,77.5,21.47
06-11-2025,28.5,77.5,18.53
07-11-2025,28.5,77.5,17.23
08-11-2025,28.5,77.5,16.34
09-11-2025,28.5,77.5,16.75
10-11-2025,28.5,77.5,18.08
11-11-2025,28.5,77.5,17.64
12-11-2025,28.5,77.5,16.97
13-11-2025,28.5,77.5,16.77
14-11-2025,28.5,77.5,16.94
15-11-2025,28.5,77.5,17.13
16-11-2025,28.5,77.5,16.31
17-11-2025,28.5,77.5,16.85
18-11-2025,28.5,77.5,17.94
19-11-2025,28.5,77.5,18.32
20-11-2025,28.5,77.5,17.37
21-11-2025,28.5,77.5,17.59
22-11-2025,28.5,77.5,18.52
23-11-2025,28.5,77.5,18.51
24-11-2025,28.5,77.5,17.42
25-11-2025,28.5,77.5,15.89
26-11-2025,28.5,77.5,16.42
27-11-2025,28.5,77.5,17.79
28-11-2025,28.5,77.5,17.18
29-11-2025,28.5,77.5,16.68
30-11-2025,28.5,77.5,14.69
01-12-2025,28.5,77.5,15.52
02-12-2025,28.5,77.5,16.46
03-12-2025,28.5,77.5,14.32
04-12-2025,28.5,77.5,13.37
05-12-2025,28.5,77.5,13.62
06-12-2025,28.5,77.5,14.33
07-12-2025,28.5,77.5,14.68
08-12-2025,28.5,77.5,16.27
09-12-2025,28.5,77.5,14.67
10-12-2025,28.5,77.5,14.82
11-12-2025,28.5,77.5,15.94
12-12-2025,28.5,77.5,16.11
13-12-2025,28.5,77.5,16.52
14-12-2025,28.5,77.5,17.01
15-12-2025,28.5,77.5,16.32
16-12-2025,28.5,77.5,14.36
17-12-2025,28.5,77.5,14.9
18-12-2025,28.5,77.5,14.97
19-12-2025,28.5,77.5,15.45
20-12-2025,28.5,77.5,14.61
21-12-2025,28.5,77.5,13.95
22-12-2025,28.5,77.5,15.97
23-12-2025,28.5,77.5,16.15
24-12-2025,28.5,77.5,13.76
25-12-2025,28.5,77.5,14.21
26-12-2025,28.5,77.5,14.57
27-12-2025,28.5,77.5,13.95
28-12-2025,28.5,77.5,13.37
29-12-2025,28.5,77.5,14.25
30-12-2025,28.5,77.5,14.64
31-12-2025,28.5,77.5,13.62
